idSugestaoResposta,sugestaoResposta,comentario,IDComentarioFK,IDUsuarioFK
1723,"Caro cliente, agradecemos por compartilhar sua opinião conosco. Lamentamos que sua experiência não tenha atendido às suas expectativas. Levaremos em consideração seus comentários sobre as porções e o ambiente para melhorar nosso serviço. Esperamos ter a oportunidade de recebê-lo novamente e proporcionar uma experiência mais satisfatória.","Muito caro para nada de especial. As porções são minúsculas,
Ambiente também não é especial.
Então não vale o preço",198250,68561
1788,"Caro cliente, lamentamos muito pela má experiência que você teve em nosso restaurante. Pedimos desculpas pelo atendimento abaixo das suas expectativas, mesmo considerando que o bar havia acabado de abrir. Entendemos sua frustração e vamos trabalhar para melhorar esse aspecto. Quanto à permissão de consumir comida de outros lugares em nosso estabelecimento, vamos rever essa política e avaliar maneiras de oferecer uma experiência mais completa aos nossos clientes. Agradecemos seu feedback e esperamos ter a oportunidade de atendê-lo novamente no futuro.","Não fomos bem atendidos, e isso que nem tinha movimento, pois o bar havia acabado de abrir. O interessante que eles permitem que você compre a comida de bares ou espetinho em outros lugares e possa comer lá, já que os valores são altos.",217795,113122
1178,"Caro cliente, lamentamos sinceramente que sua experiência em nosso restaurante tenha sido negativa. Agradecemos por compartilhar seu feedback e gostaríamos de entender melhor o que aconteceu para melhorar nossos serviços.",Péssimo,32287,42682
933,"Prezada cliente, agradecemos por compartilhar sua experiência conosco. Lamentamos profundamente que tenha encontrado nosso churrasco seco. Vamos revisar nossos processos para garantir que isso não ocorra novamente. Sua opinião é muito importante para nós e esperamos ter a oportunidade de recebê-la novamente para oferecer uma experiência gastronômica satisfatória.",Churrasco seco,39988,54031
1747,"Caro cliente, lamentamos profundamente pela experiência negativa que você teve com nosso atendimento. Agradecemos por compartilhar sua opinião e gostaríamos de investigar o ocorrido para melhorar nossos serviços.",ATENDIMENTO PÉSSIMO.,104688,23921
2061,"Caro cliente, lamentamos profundamente pela experiência negativa que você teve em nosso restaurante. Pedimos desculpas pelo atraso no seu pedido e por qualquer desrespeito que você possa ter sentido. Levamos todas as reclamações a sério e faremos uma investigação interna para entender o que aconteceu. Acreditamos em um atendimento justo e igualitário para todos os nossos clientes, independentemente de sua cor de pele. Esperamos que você nos dê outra oportunidade para mostrar a qualidade do nosso serviço.","Péssimo lugar!! Pior pizzaria de Manaus! Desrespeito total com a pessoa! Me fizeram esperar quase 1 hora e depois percebi que esqueceram meu pedido!
Evitem esse lugar ! Com certeza sofri preconceito pela cor da pele! Pois as pessoas brancas estavam sendo atendidas sem demora!",103744,67953
1775,"Olá, agradecemos pelo seu feedback. Lamentamos que a sua experiência não tenha sido satisfatória. Vamos reforçar as diretrizes de vestimenta para a nossa equipe e trabalhar para melhorar o atendimento e agilizar o serviço. Agradecemos por nos informar sobre esses pontos e esperamos ter a oportunidade de recebê-la novamente.","A recepcionista se veste no padrão periguete, faltou pano, acredito; atendimento precisa melhorar, pois tudo foi demorado",31190,8899
1333,"Prezado cliente, lamentamos muito pela má experiência que você teve em nosso restaurante. Agradecemos por compartilhar seu feedback conosco, pois isso nos ajuda a melhorar nossos serviços. Vamos reforçar a importância do atendimento atencioso e cordial com nossa equipe. Esperamos ter a oportunidade de recebê-lo novamente e proporcionar uma experiência positiva.",Atendimento péssimo atendentes finge que nem ver o cliente,74803,59411
994,"Prezada cliente, lamento muito que tenha tido uma experiência negativa em nosso restaurante. A qualidade da comida e o atendimento são pontos essenciais para nós e estamos comprometidos em melhorar. Agradecemos por compartilhar seu feedback e vamos trabalhar para garantir que isso não se repita.",Comida mal feita e atendentes sempre de cara feia.,197730,12152
1999,"Prezada cliente, 

Agradecemos por compartilhar sua experiência conosco. Ficamos felizes em saber que você apreciou o sabor e a qualidade dos nossos alimentos, isso é muito importante para nós. No entanto, lamentamos profundamente pela demora no atendimento que você enfrentou durante sua visita. Reconhecemos que a entrada demorou a ser servida e que houve atraso na entrega dos pratos de sobremesa, mesmo após o pedido ter sido feito duas vezes. Entendemos que isso tenha sido decepcionante para você.

Gostaríamos de pedir desculpas pelo inconveniente causado e assegurar que estamos tomando medidas para melhorar nosso serviço de atendimento. Valorizamos a satisfação dos nossos clientes e estamos comprometidos em oferecer uma experiência agradável em todas as visitas.

Agradecemos novamente pelo seu feedback e esperamos ter a oportunidade de recebê-la novamente em nosso restaurante para que possamos proporcionar uma experiência melhor. 

Atenciosamente, 
A equipe do restaurante","Questão de sabor e qualidade dos alimentos, não posso reclamar. Nota 10. Porém, o que realmente faz a diferença, é a qualidade no atendimento. Infelizmente, hoje, deixou muito a desejar no quesito atendimento: a entrada demorou a ser servida. Após os parabéns, demoraram a colocar os pratos de sobremesa... pedimos 2 vezes. Pode ser pontual... mas decepcionou!",10203,8942
1375,"Olá, lamentamos muito pela demora na entrega da sua pizza. Pedimos desculpas pelo inconveniente causado. Agradecemos pelo seu feedback e vamos trabalhar para melhorar nosso serviço de entrega. Esperamos ter a oportunidade de atendê-la novamente no futuro.","Duas horas pra entregar uma pizza, tbm foi primeira e última vez :@",175366,77680
1543,"Olá, agradecemos pelo seu feedback. Lamentamos muito que tenha tido uma experiência negativa em relação ao atendimento em nosso restaurante. Vamos analisar o ocorrido e trabalhar para melhorar. Sua opinião é muito importante para nós. Esperamos ter a oportunidade de recebê-la novamente e proporcionar uma experiência positiva.",Ruim atendimento,159759,86841
1840,Olá! Agradecemos pelo seu feedback sobre a nossa pizza. Entendemos que o preço pode ter causado uma má impressão. Vamos levar em consideração o seu comentário para avaliar nossos preços. Esperamos que você possa nos dar outra chance no futuro. Obrigada!,"Carooooooooo, pizza boa mas caaaarooooooo",132200,8537
1783,"Olá, agradeço por compartilhar sua experiência conosco. Lamentamos muito pelo barulho e pela presença excessiva de crianças no sábado. Vamos reforçar nossa política de controle de ruídos e garantir que isso não aconteça novamente. Quanto à taxa para música, vamos revisar essa política e considerar suas sugestões. Sentimos muito pela pizza fria, vamos reforçar nossa equipe para garantir que os pratos sejam servidos na temperatura correta. Esperamos ter a oportunidade de recebê-la novamente no futuro para proporcionar uma experiência melhor.","Sábado foi ...um barulho infernal ...cheio di crianças..eu amo ....não pode falar com o meu vizinho ....pizza fria..
Mais ...na conta ...taxa para música 10 reais  cada....não uvimos tocar o cantar....Pará o barulho.....isso não é  justo...nunca vamos a voltar....mea esperteza......negativa ....adios ...",174057,92137
1301,"Prezado cliente, lamentamos sinceramente pela má experiência que você teve em nosso restaurante. Pedimos desculpas pelo atendimento insatisfatório e pelo incidente com o cabelo na pizza. Vamos investigar o ocorrido e tomar as medidas necessárias para evitar que isso se repita. Agradecemos pelo seu feedback e esperamos ter a oportunidade de recebê-lo novamente para uma experiência melhor.","Resumindo o atendimento “ se tiver cara de rico” é bem atendido, como não tenho, tive que pedir para trazer 2 vezes o azeite, a pimenta...quanto à pizza, ótima, no entanto no primeiro pedaço encontrei um cabelo, e quando avisei para garçonete, ela apenas trocou o prato e disse que ia apurar o que aconteceu. Eu estava tão cansada e com pressa que continuei comendo e não exigi outra, mas no mínimo eu deveria ter um desconto. Enfim, não retorno.",235835,131534
1329,"Caro cliente, lamentamos sinceramente pelo atendimento abaixo das suas expectativas. Agradecemos por compartilhar sua experiência conosco e gostaríamos de investigar o ocorrido para melhorar nossos serviços.",Atendimento ruim.,160674,43727
1371,"Olá, agradecemos por compartilhar seu feedback conosco. Lamentamos que a comida não tenha atendido às suas expectativas em termos de sabor. Vamos avaliar essa questão internamente para melhorar a qualidade do nosso cardápio. Ficamos felizes em saber que você apreciou nossos drinks. Esperamos ter a oportunidade de recebê-la novamente em nosso restaurante.","Muito lindo, porém  Caro  comida sem gosto mas as pessoas gostam de ir para tirar selfie. Ahh os drinks salvam o estabelecimento.",81074,59088
1189,"Caro cliente, lamentamos profundamente pela experiência negativa que você teve em nosso restaurante. Pedimos desculpas pelo comportamento inadequado de nossos garçons e pela qualidade insatisfatória do peixe servido. Vamos investigar o ocorrido e tomar as medidas necessárias para garantir que isso não se repita. Agradecemos por nos informar sobre esses problemas e esperamos ter a oportunidade de lhe proporcionar uma experiência melhor em uma próxima visita.","Péssimo lugar, garçons mau educados e de cara fechada, peixe frio e com mau odor",202859,68075
1202,Olá! Lamentamos muito pela falta de atendimento durante a sua visita ao nosso restaurante. Pedimos desculpas pela má experiência causada. Vamos reforçar a importância de uma equipe atenta e prestativa para evitar situações como essa no futuro. Agradecemos por nos informar e esperamos ter a oportunidade de melhor atendê-la em uma próxima visita.,Sentamos ficamos um tempao la e nimguem foi la nos atender,102376,70107
1147,"Olá, agradecemos por compartilhar seu feedback conosco. Lamentamos que sua experiência não tenha sido totalmente satisfatória. Estamos sempre em busca de melhorias e levaremos em consideração seus pontos negativos para aprimorar nosso serviço. Esperamos ter a oportunidade de recebê-la novamente e proporcionar uma experiência mais positiva.",Poderia ser melhor,65400,16568
1488,"Olá, agradecemos pelo seu feedback. Lamentamos pela demora no preparo dos pratos. Vamos revisar nossos processos para melhorar o tempo de espera. Obrigada pela sua compreensão.","Todos os restaurantes do centro abrem 11h e todos já com as comidas prontas. No calçada alta vc chega 11h e eles ainda vão cozinhar tudo, ou seja, tempo de espera é no mínimo 40 minutos, isso para o prato do dia, imagina os outros pratos mais trabalhados....",49753,27050
